tweet_id,tweet_text,multi_label,binary_label,POS_tagging,cleanTweetTXT,tweet_length,Determiners_Count,Verbs_Count,Pronouns_Count,NominalVerbal_Count,URLs_Count,Noun_Count,Adverb_Count,Adjective_Count,Unknown_count,Interjection_count,PrePost_count
9.18E+17,"RT @FoxNews: Southern California fire shrouds Disneyland Anaheim in dramatic, smoky skies https://t.co/nNxpY2kSmS https://t.co/6ripQFkIVh",infrastructure_damage,damage,"['RT', '~', '@FoxNews', '@', ':', '~', 'Southern', 'A', 'California', '^', 'fire', 'N', 'shrouds', 'N', 'Disneyland', '^', 'Anaheim', '^', 'in', 'P', 'dramatic', 'A', ',', ',', 'smoky', 'A', 'skies', 'N', 'https://t.co/nNxpY2kSmS', 'U', 'https://t.co/6ripQFkIVh', 'U']",southern california fire shrouds disneyland anaheim dramatic smoky skies,15,0,0,0,0,2,3,0,3,0,0,1
9.18E+17,California wildfire. á½¡4 https://t.co/a8oD5rkDdI,non_damage,non_damage,"['California', '^', 'wildfire', 'N', '.', ',', 'á½¡4', 'G', 'https://t.co/a8oD5rkDdI', 'U']",california wildfire,4,0,0,0,0,1,1,0,0,1,0,0
9.18E+17,Wildfires Still Burn in Northern California; 11 Are Dead https://t.co/8rx6aoC5Ix #nyt https://t.co/UtY33zQTES,human_damage,damage,"['Wildfires', 'N', 'Still', 'R', 'Burn', 'V', 'in', 'P', 'Northern', '^', 'California', '^', ';', ',', '11', '$', 'Are', 'V', 'Dead', 'A', 'https://t.co/8rx6aoC5Ix', 'U', '#nyt', '#', 'https://t.co/UtY33zQTES', 'U']",wildfires still burn northern california dead,12,0,2,0,0,2,1,1,1,0,0,1
9.18E+17,"Henry Cejudo suffers burns, loses gold medal in California wildfire â€” https://t.co/GkuLc60ZWl https://t.co/0gRZgSK4LU",human_damage,damage,"['Henry', '^', 'Cejudo', '^', 'suffers', 'V', 'burns', 'N', ',', ',', 'loses', 'V', 'gold', 'A', 'medal', 'N', 'in', 'P', 'California', '^', 'wildfire', 'N', 'â€', 'G', '”', ',', 'https://t.co/GkuLc60ZWl', 'U', 'https://t.co/0gRZgSK4LU', 'U']",henry cejudo suffers burns loses gold medal california wildfire,13,0,2,0,0,2,3,0,1,1,0,1
9.18E+17,At Least 11 Dead and 100 Missing as Wildfires Rage Across Northern California - Damage and death toll rises as ... https://t.co/r9xiSn2IcK,human_damage,damage,"['At', 'P', 'Least', 'A', '11', '$', 'Dead', 'A', 'and', '&', '100', '$', 'Missing', 'V', 'as', 'P', 'Wildfires', '^', 'Rage', '^', 'Across', 'P', 'Northern', '^', 'California', '^', '-', ',', 'Damage', 'N', 'and', '&', 'death', 'N', 'toll', 'N', 'rises', 'V', 'as', 'P', '...', '~', 'https://t.co/r9xiSn2IcK', 'U']",least dead missing wildfires rage across northern california damage death toll rises,21,0,2,0,0,1,3,0,2,0,0,4
9.18E+17,Southern California wildfires continue to rage as death toll rises to 11 https://t.co/idIRZsGZvX https://t.co/3zbQucj1UY,human_damage,damage,"['Southern', 'A', 'California', '^', 'wildfires', 'N', 'continue', 'V', 'to', 'P', 'rage', 'N', 'as', 'P', 'death', 'N', 'toll', 'N', 'rises', 'V', 'to', 'P', '11', '$', 'https://t.co/idIRZsGZvX', 'U', 'https://t.co/3zbQucj1UY', 'U']",southern california wildfires continue rage death toll rises,14,0,2,0,0,2,4,0,1,0,0,3
9.18E+17,More than 100 missing persons reports made in CaliforniaÂ wildfires https://t.co/614UWl30MO https://t.co/CBuNhzQ5xf,human_damage,damage,"['More', 'A', 'than', 'P', '100', '$', 'missing', 'V', 'persons', 'N', 'reports', 'N', 'made', 'V', 'in', 'P', 'CaliforniaÂ', '^', 'wildfires', '^', 'https://t.co/614UWl30MO', 'U', 'https://t.co/CBuNhzQ5xf', 'U']",missing persons reports made california wildfires,12,0,2,0,0,2,2,0,1,0,0,2
9.18E+17,"RT @News12BX: California wildfires kill 10, destroy 1,500 buildings https://t.co/cKLrLVtXMe https://t.co/o1CGcHS57o",human_damage,damage,"['RT', '~', '@News12BX', '@', ':', '~', 'California', '^', 'wildfires', 'N', 'kill', 'V', '10', '$', ',', ',', 'destroy', 'V', '1,500', '$', 'buildings', 'N', 'https://t.co/cKLrLVtXMe', 'U', 'https://t.co/o1CGcHS57o', 'U']",california wildfires kill destroy buildings,12,0,2,0,0,2,2,0,0,0,0,0
9.18E+17,RT @R5_Fire_News: California large wildfire activity for October 10 #cawildfires #cafires https://t.co/Z0wWjwv42s,non_damage,non_damage,"['RT', '~', '@R5_Fire_News', '@', ':', '~', 'California', '^', 'large', 'A', 'wildfire', 'N', 'activity', 'N', 'for', 'P', 'October', '^', '10', '$', '#cawildfires', '#', '#cafires', '#', 'https://t.co/Z0wWjwv42s', 'U']",california large wildfire activity october,13,0,0,0,0,1,2,0,1,0,0,1
9.18E+17,"11 dead, thousands homeless as wildfires torch California wine country https://t.co/n4OrOaOgEV #Heatwave #Wildfires https://t.co/H1EmUrnzjF",human_damage,damage,"['11', '$', 'dead', 'A', ',', ',', 'thousands', 'N', 'homeless', 'A', 'as', 'P', 'wildfires', 'N', 'torch', 'N', 'California', '^', 'wine', 'N', 'country', 'N', 'https://t.co/n4OrOaOgEV', 'U', '#Heatwave', '#', '#Wildfires', '#', 'https://t.co/H1EmUrnzjF', 'U']",dead thousands homeless wildfires torch california wine country,14,0,0,0,0,2,5,0,2,0,0,1
9.18E+17,Thousands flee as wildfires ravage northern California; 10 killed https://t.co/d3S3rVIQxV https://t.co/Y9UpznWXK0,human_damage,damage,"['Thousands', 'N', 'flee', 'V', 'as', 'P', 'wildfires', 'N', 'ravage', 'V', 'northern', 'A', 'California', '^', ';', ',', '10', '$', 'killed', 'V', 'https://t.co/d3S3rVIQxV', 'U', 'https://t.co/Y9UpznWXK0', 'U']",thousands flee wildfires ravage northern california killed,11,0,3,0,0,2,2,0,1,0,0,1
9.18E+17,#breakingnews #news Southern California Wildfire Remains Active - https://t.co/j2oqFz9qZD https://t.co/X4OTZgvTZl,non_damage,non_damage,"['#breakingnews', '#', '#news', '#', 'Southern', 'A', 'California', '^', 'Wildfire', '^', 'Remains', 'N', 'Active', 'A', '-', ',', 'https://t.co/j2oqFz9qZD', 'U', 'https://t.co/X4OTZgvTZl', 'U']",southern california wildfire remains active,9,0,0,0,0,2,1,0,2,0,0,0
9.18E+17,A quick rundown of what you need to know about the harrowing California wildfires https://t.co/iUsphXwGJM https://t.co/AxtLl0fNO9,non_damage,non_damage,"['A', 'D', 'quick', 'A', 'rundown', 'N', 'of', 'P', 'what', 'O', 'you', 'O', 'need', 'V', 'to', 'P', 'know', 'V', 'about', 'P', 'the', 'D', 'harrowing', 'A', 'California', '^', 'wildfires', 'N', 'https://t.co/iUsphXwGJM', 'U', 'https://t.co/AxtLl0fNO9', 'U']",quick rundown need know harrowing california wildfires,16,2,2,2,0,2,2,0,2,0,0,3
9.18E+17,How to help Napa fire victims: 8 things you can do for Californiaâ€™s Wine Country right now https://t.co/bydGBffp3I https://t.co/UCS3FuRAWc,non_damage,non_damage,"['How', 'R', 'to', 'P', 'help', 'V', 'Napa', '^', 'fire', 'N', 'victims', 'N', ':', ',', '8', '$', 'things', 'N', 'you', 'O', 'can', 'V', 'do', 'V', 'for', 'P', 'Californiaâ€™s', '^', 'Wine', '^', 'Country', 'N', 'right', 'R', 'now', 'R', 'https://t.co/bydGBffp3I', 'U', 'https://t.co/UCS3FuRAWc', 'U']",help napa fire victims things californias wine country right,19,0,3,1,0,2,4,3,0,0,0,2
9.18E+17,From #ScienceNow - Wildfires Running Amok in California https://t.co/En6FOYnFRz #NASA #wildfires https://t.co/POBCpjD5CT,non_damage,non_damage,"['From', 'P', '#ScienceNow', '^', '-', ',', 'Wildfires', 'N', 'Running', 'V', 'Amok', 'R', 'in', 'P', 'California', '^', 'https://t.co/En6FOYnFRz', 'U', '#NASA', '#', '#wildfires', '#', 'https://t.co/POBCpjD5CT', 'U']",sciencenow wildfires running amok california,11,0,1,0,0,2,1,1,0,0,0,2
9.18E+17,On today's PNS newscast: deadly wildfires ravage Northern California. Listen now: https://t.co/wgmKAIWUiI https://t.co/BApQhkb51r,infrastructure_damage,damage,"['On', 'P', ""today's"", 'S', 'PNS', '^', 'newscast', 'N', ':', ',', 'deadly', 'A', 'wildfires', 'N', 'ravage', 'V', 'Northern', '^', 'California', '^', '.', ',', 'Listen', 'V', 'now', 'R', ':', ',', 'https://t.co/wgmKAIWUiI', 'U', 'https://t.co/BApQhkb51r', 'U']",today pns newscast deadly wildfires ravage northern california listen,13,0,2,0,0,2,2,1,1,0,0,1
9.18E+17,Save Mart Donating To #California Fire Victims https://t.co/RxWh4z76r3 #Bakersfield á½0 https://t.co/me9yzYd5Bq,non_damage,non_damage,"['Save', 'V', 'Mart', '^', 'Donating', 'V', 'To', 'P', '#California', '^', 'Fire', '^', 'Victims', 'N', 'https://t.co/RxWh4z76r3', 'U', '#Bakersfield', '#', 'á½\x8f0', '$', 'https://t.co/me9yzYd5Bq', 'U']",save mart donating california fire victims,11,0,2,0,0,2,1,0,0,0,0,1
9.18E+17,I think Event: Wildfire has occurred in California Tue Oct 10 12:25:03 2017 CDT https://t.co/zAy18tH5mj,non_damage,non_damage,"['I', 'O', 'think', 'V', 'Event', 'N', ':', ',', 'Wildfire', '^', 'has', 'V', 'occurred', 'V', 'in', 'P', 'California', '^', 'Tue', '^', 'Oct', '^', '10', '$', '12:25:03', '$', '2017', '$', 'CDT', 'N', 'https://t.co/zAy18tH5mj', 'U']",think event wildfire occurred california tue oct cdt,15,0,3,1,0,1,2,0,0,0,0,1
9.18E+17,"RT @ABC: California wildfire outbreak kills at least 11, among most deadly in state history: https://t.co/bYpu9NM6Ye https://t.co/2mPemtcbcq",human_damage,damage,"['RT', '~', '@ABC', '@', ':', '~', 'California', '^', 'wildfire', 'N', 'outbreak', 'N', 'kills', 'V', 'at', 'P', 'least', 'A', '11', '$', ',', ',', 'among', 'P', 'most', 'R', 'deadly', 'A', 'in', 'P', 'state', 'N', 'history', 'N', ':', ',', 'https://t.co/bYpu9NM6Ye', 'U', 'https://t.co/2mPemtcbcq', 'U']",california wildfire outbreak kills least among deadly state history,18,0,1,0,0,2,4,1,2,0,0,3
9.18E+17,RT @ArtemR: The headline photo... so surreal. https://t.co/uRviBMNrIa #santarosafire https://t.co/VMl3CH6KMR,non_damage,non_damage,"['RT', '~', '@ArtemR', '@', ':', '~', 'The', 'D', 'headline', 'N', 'photo', 'N', '...', ',', 'so', 'R', 'surreal', 'A', '.', ',', 'https://t.co/uRviBMNrIa', 'U', '#santarosafire', '#', 'https://t.co/VMl3CH6KMR', 'U']",headline photo surreal,11,1,0,0,0,2,2,1,1,0,0,0
9.18E+17,#California schools call off all sports because of rising smoke and ash from #CanyonFire2 https://t.co/ORXsOxqCbt https://t.co/u4MHO7hjeZ,non_damage,non_damage,"['#California', '#', 'schools', 'N', 'call', 'V', 'off', 'T', 'all', 'D', 'sports', 'N', 'because', 'P', 'of', 'P', 'rising', 'V', 'smoke', 'V', 'and', '&', 'ash', '^', 'from', 'P', '#CanyonFire2', '^', 'https://t.co/ORXsOxqCbt', 'U', 'https://t.co/u4MHO7hjeZ', 'U']",schools call sports rising smoke ash canyonfire,16,1,3,0,0,2,2,0,0,0,0,3
9.18E+17,RT @GrantJKidney: Divine judgement? Deadly California wildfires can be seen from space. á½¢E https://t.co/eFB1ffIlGb,non_damage,non_damage,"['RT', '~', '@GrantJKidney', '@', ':', '~', 'Divine', 'A', 'judgement', 'N', '?', ',', 'Deadly', 'A', 'California', '^', 'wildfires', 'N', 'can', 'V', 'be', 'V', 'seen', 'V', 'from', 'P', 'space', 'N', '.', ',', 'á½¢E', 'G', 'https://t.co/eFB1ffIlGb', 'U']",divine judgement deadly california wildfires seen space,15,0,3,0,0,1,3,0,2,1,0,1
9.18E+17,NASA satellites capture breadth of Northern California wildfires https://t.co/jS8kmKxdRD @sdut https://t.co/SPBqnPAG3H,non_damage,non_damage,"['NASA', '^', 'satellites', 'N', 'capture', 'V', 'breadth', 'N', 'of', 'P', 'Northern', '^', 'California', '^', 'wildfires', 'N', 'https://t.co/jS8kmKxdRD', 'U', '@sdut', '@', 'https://t.co/SPBqnPAG3H', 'U']",nasa satellites capture breadth northern california wildfires,11,0,1,0,0,2,3,0,0,0,0,1
9.18E+17,RT @CurbedSF: How to help victims of the Northern California wildfire. https://t.co/A9JNNifssX https://t.co/RSr0s2ylaF,non_damage,non_damage,"['RT', '~', '@CurbedSF', '@', ':', '~', 'How', 'R', 'to', 'P', 'help', 'V', 'victims', 'N', 'of', 'P', 'the', 'D', 'Northern', '^', 'California', '^', 'wildfire', 'N', '.', ',', 'https://t.co/A9JNNifssX', 'U', 'https://t.co/RSr0s2ylaF', 'U']",help victims northern california wildfire,14,1,1,0,0,2,2,1,0,0,0,2
9.18E+17,Major disaster declaration approved for the state of #California due to #wildfires. https://t.co/1qwnx2w70x,non_damage,non_damage,"['Major', 'A', 'disaster', 'N', 'declaration', 'N', 'approved', 'V', 'for', 'P', 'the', 'D', 'state', 'N', 'of', 'P', '#California', '^', 'due', 'A', 'to', 'P', '#wildfires', 'N', '.', ',', 'https://t.co/1qwnx2w70x', 'U']",major disaster declaration approved state california due wildfires,13,1,1,0,0,1,4,0,2,0,0,3
9.18E+17,"RT @Reuters: BREAKING: Ten people confirmed dead from Northern California wildfires, says state agency spokesman https://t.co/2ChrnJAccp",human_damage,damage,"['RT', '~', '@Reuters', '@', ':', '~', 'BREAKING', 'N', ':', ',', 'Ten', '$', 'people', 'N', 'confirmed', 'V', 'dead', 'A', 'from', 'P', 'Northern', '^', 'California', '^', 'wildfires', 'N', ',', ',', 'says', 'V', 'state', 'N', 'agency', 'N', 'spokesman', 'N', 'https://t.co/2ChrnJAccp', 'U']",breaking people confirmed dead northern california wildfires says state agency spokesman,17,0,2,0,0,1,6,0,1,0,0,1
9.18E+17,Fire crews fighting deadly California blazes welcome cool fog https://t.co/PCkTWKuuy6 https://t.co/FRp3buTGkH,non_damage,non_damage,"['Fire', '^', 'crews', 'N', 'fighting', 'V', 'deadly', 'A', 'California', '^', 'blazes', 'V', 'welcome', 'V', 'cool', 'A', 'fog', 'N', 'https://t.co/PCkTWKuuy6', 'U', 'https://t.co/FRp3buTGkH', 'U']",fire crews fighting deadly california blazes welcome cool fog,11,0,3,0,0,2,2,0,2,0,0,0
9.18E+17,RT @TPM: Hundreds more firefighters deploy to battle deadly wildfires in California https://t.co/tZAuxT3Mx7 https://t.co/skuo4tHrWo,non_damage,non_damage,"['RT', '~', '@TPM', '@', ':', '~', 'Hundreds', 'N', 'more', 'A', 'firefighters', 'N', 'deploy', 'V', 'to', 'P', 'battle', 'N', 'deadly', 'A', 'wildfires', 'N', 'in', 'P', 'California', '^', 'https://t.co/tZAuxT3Mx7', 'U', 'https://t.co/skuo4tHrWo', 'U']",hundreds firefighters deploy battle deadly wildfires california,15,0,1,0,0,2,4,0,2,0,0,2
9.18E+17,Deadly wildfires threaten thousands of acres of pot farms in California https://t.co/0L8vo60wL0 https://t.co/gODTxZcE4t,infrastructure_damage,damage,"['Deadly', 'A', 'wildfires', 'N', 'threaten', 'V', 'thousands', 'N', 'of', 'P', 'acres', 'N', 'of', 'P', 'pot', 'N', 'farms', 'N', 'in', 'P', 'California', '^', 'https://t.co/0L8vo60wL0', 'U', 'https://t.co/gODTxZcE4t', 'U']",deadly wildfires threaten thousands acres pot farms california,13,0,1,0,0,2,5,0,1,0,0,3
9.18E+17,RT @VABVOX: #California is on fire &amp; no one except the people losing everything seem to care. https://t.co/rR87UUrhnd,infrastructure_damage,damage,"['RT', '~', '@VABVOX', '@', ':', '~', '#California', '^', 'is', 'V', 'on', 'P', 'fire', 'N', '&', '&', 'no', 'D', 'one', '$', 'except', 'P', 'the', 'D', 'people', 'N', 'losing', 'V', 'everything', 'N', 'seem', 'V', 'to', 'P', 'care', 'V', '.', ',', 'https://t.co/rR87UUrhnd', 'U']",california fire except people losing everything seem care,19,2,4,0,0,1,3,0,0,0,0,3
9.18E+17,"California is on fire, but this is the most important story on CNN right now. https://t.co/wZr0IkazYB",non_damage,non_damage,"['California', '^', 'is', 'V', 'on', 'P', 'fire', 'N', ',', ',', 'but', '&', 'this', 'O', 'is', 'V', 'the', 'D', 'most', 'R', 'important', 'A', 'story', 'N', 'on', 'P', 'CNN', '^', 'right', 'R', 'now', 'R', '.', ',', 'https://t.co/wZr0IkazYB', 'U']",california fire important story cnn right,16,1,2,1,0,1,2,3,1,0,0,2
9.18E+17,"â€˜Dice was really loadedâ€™ for wildfires exploding in California, experts say. https://t.co/zTMGYsT372 https://t.co/uxZlF3iKPT",non_damage,non_damage,"['â€˜Dice', '^', 'was', 'V', 'really', 'R', 'loadedâ€™', 'V', 'for', 'P', 'wildfires', 'N', 'exploding', 'V', 'in', 'P', 'California', '^', ',', ',', 'experts', 'N', 'say', 'V', '.', ',', 'https://t.co/zTMGYsT372', 'U', 'https://t.co/uxZlF3iKPT', 'U']",dice really loaded wildfires exploding california experts say,13,0,4,0,0,2,2,1,0,0,0,2
9.18E+17,"RT @TheAtlantic: Photos of California's destructive wildfires, via @TheAtlPhoto: https://t.co/mzYsQALqrl https://t.co/bWvczIJa2Z",infrastructure_damage,damage,"['RT', '~', '@TheAtlantic', '@', ':', '~', 'Photos', 'N', 'of', 'P', ""California's"", 'Z', 'destructive', 'A', 'wildfires', 'N', ',', ',', 'via', 'P', '@TheAtlPhoto', '@', ':', '~', 'https://t.co/mzYsQALqrl', 'U', 'https://t.co/bWvczIJa2Z', 'U']",photos california destructive wildfires via,13,0,0,0,0,2,2,0,1,0,0,2
9.18E+17,"RT @TheAtlantic: Photos of California's destructive wildfires, via @TheAtlPhoto: https://t.co/mzYsQALqrl https://t.co/bWvczIJa2Z",infrastructure_damage,damage,"['RT', '~', '@TheAtlantic', '@', ':', '~', 'Photos', 'N', 'of', 'P', ""California's"", 'Z', 'destructive', 'A', 'wildfires', 'N', ',', ',', 'via', 'P', '@TheAtlPhoto', '@', ':', '~', 'https://t.co/mzYsQALqrl', 'U', 'https://t.co/bWvczIJa2Z', 'U']",photos california destructive wildfires via,13,0,0,0,0,2,2,0,1,0,0,2
9.18E+17,"RT @TheAtlantic: Photos of California's destructive wildfires, via @TheAtlPhoto: https://t.co/mzYsQALqrl https://t.co/bWvczIJa2Z",infrastructure_damage,damage,"['RT', '~', '@TheAtlantic', '@', ':', '~', 'Photos', 'N', 'of', 'P', ""California's"", 'Z', 'destructive', 'A', 'wildfires', 'N', ',', ',', 'via', 'P', '@TheAtlPhoto', '@', ':', '~', 'https://t.co/mzYsQALqrl', 'U', 'https://t.co/bWvczIJa2Z', 'U']",photos california destructive wildfires via,13,0,0,0,0,2,2,0,1,0,0,2
9.18E+17,RT @monizcardozo: California wildfires: Residents find devastation in Santa Rosa https://t.co/3fuGJ5lW3t https://t.co/hNuXFATeh8,non_damage,non_damage,"['RT', '~', '@monizcardozo', '@', ':', '~', 'California', '^', 'wildfires', 'N', ':', ',', 'Residents', 'N', 'find', 'V', 'devastation', 'N', 'in', 'P', 'Santa', '^', 'Rosa', '^', 'https://t.co/3fuGJ5lW3t', 'U', 'https://t.co/hNuXFATeh8', 'U']",california wildfires residents find devastation santa rosa,13,0,1,0,0,2,3,0,0,0,0,1
9.18E+17,Watch California's wine-country #wildfires spread in these incredible new images from space https://t.co/etuVzJYbjE https://t.co/GsTzbmZsFp,non_damage,non_damage,"['Watch', 'V', ""California's"", 'Z', 'wine-country', 'N', '#wildfires', 'N', 'spread', 'V', 'in', 'P', 'these', 'D', 'incredible', 'A', 'new', 'A', 'images', 'N', 'from', 'P', 'space', 'N', 'https://t.co/etuVzJYbjE', 'U', 'https://t.co/GsTzbmZsFp', 'U']",watch california wine country wildfires spread incredible new images space,14,1,2,0,0,2,4,0,2,0,0,2
9.18E+17,Wildfires sweep through California wine country https://t.co/I0dE7JLM2t https://t.co/7tq5ayDpxx,infrastructure_damage,damage,"['Wildfires', 'N', 'sweep', 'N', 'through', 'P', 'California', '^', 'wine', 'N', 'country', 'N', 'https://t.co/I0dE7JLM2t', 'U', 'https://t.co/7tq5ayDpxx', 'U']",wildfires sweep california wine country,8,0,0,0,0,2,4,0,0,0,0,1
9.18E+17,The fire ravaging parts of California wine country threatens the regionâ€™s $1 billionâ€¦ https://t.co/Z1EGaUFVRH https://t.co/t9titXkO7W,non_damage,non_damage,"['The', 'D', 'fire', 'N', 'ravaging', 'V', 'parts', 'N', 'of', 'P', 'California', '^', 'wine', 'N', 'country', 'N', 'threatens', 'V', 'the', 'D', 'regionâ€™s', 'N', '$1', '$', 'billionâ€¦', 'N', 'https://t.co/Z1EGaUFVRH', 'U', 'https://t.co/t9titXkO7W', 'U']",fire ravaging parts california wine country threatens regions billion,15,2,2,0,0,2,6,0,0,0,0,1
9.18E+17,14 images show devastation left behind by Northern California wildfires https://t.co/4XnetYnnh9 https://t.co/hTWuo8XX4r,infrastructure_damage,damage,"['14', '$', 'images', 'N', 'show', 'N', 'devastation', 'N', 'left', 'V', 'behind', 'P', 'by', 'P', 'Northern', '^', 'California', '^', 'wildfires', 'N', 'https://t.co/4XnetYnnh9', 'U', 'https://t.co/hTWuo8XX4r', 'U']",images show devastation left behind northern california wildfires,12,0,1,0,0,2,4,0,0,0,0,2
9.18E+17,RT @Jerusalem_Post: Jewish camp in Northern California ravaged by forest fire https://t.co/arZwuwL857 https://t.co/2VYPTI0ogP,non_damage,non_damage,"['RT', '~', '@Jerusalem_Post', '@', ':', '~', 'Jewish', 'A', 'camp', 'N', 'in', 'P', 'Northern', '^', 'California', '^', 'ravaged', 'V', 'by', 'P', 'forest', '^', 'fire', '^', 'https://t.co/arZwuwL857', 'U', 'https://t.co/2VYPTI0ogP', 'U']",jewish camp northern california ravaged forest fire,14,0,1,0,0,2,1,0,1,0,0,2
